treeId,order,ifn,plotId,province,municipality,latWGS84,lngWGS84,dbh1mm,dbh2mm,heightM,expan,speciesId,scientificName,dataCapture,treeifn3Id,treeIri,plotIri,speciesIri,treeifn3Iri
"47-662-4",4,"ifn2","47-662","Valladolid","Mojados",41.455834,-4.725365,311,312,6.5,14.14710605261292,"Species23","Pinus pinea",1992,"47-662-A-1-360-6.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-662-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-662","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-662-A-1-360-6.4"
"47-662-5",5,"ifn2","47-662","Valladolid","Mojados",41.455906,-4.725356,265,264,7.5,14.14710605261292,"Species23","Pinus pinea",1992,"47-662-A-1-385-13.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-662-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-662","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-662-A-1-385-13.7"
"47-665-1",1,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.456388,-4.689376,347,345,9,14.14710605261292,"Species26","Pinus pinaster",1992,"47-665-A-1-26-8.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-26-8.6"
"47-665-2",2,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.456366,-4.689389,353,362,8,14.14710605261292,"Species23","Pinus pinea",1992,"47-665-A-1-26-5.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-26-5.8"
"47-665-3",3,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.456473,-4.689245,443,470,12,5.092958178940651,"Species26","Pinus pinaster",1992,"47-665-A-1-40-22.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-40-22.7"
"47-665-4",4,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.456183,-4.689383,469,484,11.5,5.092958178940651,"Species26","Pinus pinaster",1992,"47-665-A-1-186-15.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-186-15.7"
"47-665-5",5,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.45621,-4.689402,469,444,14.5,5.092958178940651,"Species26","Pinus pinaster",1992,"47-665-A-1-191-12.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-191-12.2"
"47-665-6",6,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.456176,-4.689418,519,433,14,5.092958178940651,"Species26","Pinus pinaster",1992,"47-665-A-1-198-15.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-198-15.9"
"47-665-7",7,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.456438,-4.689455,389,364,9.5,14.14710605261292,"Species26","Pinus pinaster",1992,"47-665-A-1-384-13.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-384-13.8"
"47-665-8",8,"ifn2","47-665","Valladolid","Pedraja de Portillo, La",41.456499,-4.689435,473,460,10,5.092958178940651,"Species26","Pinus pinaster",1992,"47-665-A-1-394-20.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-665-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-665","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-665-A-1-394-20.3"
"47-666-1",1,"ifn2","47-666","Valladolid","Pedraja de Portillo, La",41.456559,-4.677448,280,294,13,14.14710605261292,"Species26","Pinus pinaster",1992,"47-666-A-1-0-7.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-666-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-666","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-666-A-1-0-7.1"
"47-666-2",2,"ifn2","47-666","Valladolid","Pedraja de Portillo, La",41.456584,-4.677425,294,297,12.5,14.14710605261292,"Species26","Pinus pinaster",1992,"47-666-A-1-11-10.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-666-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-666","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-666-A-1-11-10.1"
"47-666-3",3,"ifn2","47-666","Valladolid","Pedraja de Portillo, La",41.45659,-4.677379,274,282,13,14.14710605261292,"Species26","Pinus pinaster",1992,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-666-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-666","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"47-666-4",4,"ifn2","47-666","Valladolid","Pedraja de Portillo, La",41.456556,-4.677402,241,237,12,14.14710605261292,"Species26","Pinus pinaster",1992,"47-666-A-1-32-7.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-666-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-666","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-666-A-1-32-7.9"
"47-666-5",5,"ifn2","47-666","Valladolid","Pedraja de Portillo, La",41.4566,-4.677346,307,298,12.5,14.14710605261292,"Species26","Pinus pinaster",1992,"47-666-A-1-40-14.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-666-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-666","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-666-A-1-40-14.7"
"47-666-6",6,"ifn2","47-666","Valladolid","Pedraja de Portillo, La",41.456506,-4.677283,330,343,11,14.14710605261292,"Species26","Pinus pinaster",1992,"47-666-A-1-94-14.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-666-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-666","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-666-A-1-94-14.1"
"47-666-7",7,"ifn2","47-666","Valladolid","Pedraja de Portillo, La",41.456498,-4.677392,348,327,11.5,14.14710605261292,"Species26","Pinus pinaster",1992,"47-666-A-1-94-5.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-47-666-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-47-666","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-47-666-A-1-94-5.0"
